  15   364    60    11
 B_OXYDEP_Oxy B_OXYDEP_Phy B_OXYDEP_NUT B_OXYDEP_POM B_OXYDEP_DOM B_OXYDEP_Het B_CH4_CH4 B_Bubble_Bubble B_C_DIC B_C_Alk B_Ca_CaCO3
 i  k Depth  t   s   Kz  hz Vol         e   
    1   25    31.1933    -1.833986521    33.778884888     0.000036169     1.273196220     1.000000000     333.152362571       0.000000006       4.363690760       0.000000017       0.008353845       0.000000066       0.000000000       0.000000000    2055.428592020    2218.455497706       0.000624007
    1   26    32.4665    -1.834915280    33.802639008     0.000036158     1.273196220     1.000000000     331.808575691       0.000000006       4.458802699       0.000000019       0.008571331       0.000000077       0.000000000       0.000000000    2055.836688087    2220.178465382       0.000651621
    1   27    33.7397    -1.835987210    33.826408386     0.000024503     1.273199081     1.000000000     330.307710804       0.000000006       4.575115299       0.000000022       0.008882818       0.000000095       0.000000000       0.000000000    2056.443774404    2222.698673187       0.000681615
    1   28    35.0129    -1.839096665    33.887046814     0.000018681     1.273199081     1.000000000     328.698933204       0.000000006       4.708386430       0.000000027       0.009274850       0.000000125       0.000000000       0.000000000    2057.232816999    2225.880515503       0.000716190
    1   29    36.2861    -1.844411373    33.996814728     0.000020364     1.273197174     1.000000000     327.218633279       0.000000007       4.837616381       0.000000034       0.009614869       0.000000160       0.000000000       0.000000000    2057.934415416    2229.130365686       0.000762375
    1   30    37.5593    -1.848536849    34.088008881     0.000028368     1.273197174     1.000000000     325.985503250       0.000000007       4.950820870       0.000000043       0.009842519       0.000000193       0.000000000       0.000000000    2058.412759519    2232.057646651       0.000844789
    1   31    38.8325    -1.849833250    34.131370544     0.000044875     1.273197174     1.000000000     325.081019971       0.000000007       5.039302287       0.000000056       0.009975079       0.000000218       0.000000000       0.000000000    2058.695225259    2234.390332942       0.001009281
    1   32    40.1057    -1.849792004    34.144184113     0.000055997     1.273197174     1.000000000     324.336902882       0.000000007       5.119834924       0.000000074       0.010071641       0.000000240       0.000000000       0.000000000    2058.903769510    2236.556406843       0.001380956
    1   33    41.3789    -1.849767804    34.149711609     0.000061457     1.273197174     1.000000000     323.741501762       0.000000008       5.196743722       0.000000102       0.010150385       0.000000263       0.000000000       0.000000000    2059.076307672    2238.680664013       0.002284712
    1   34    42.6521    -1.849741459    34.153018951     0.000064991     1.273197174     1.000000000     323.224224949       0.000000008       5.271501254       0.000000153       0.010215802       0.000000287       0.000000000       0.000000000    2059.221963230    2240.778056926       0.004517230
    1   35    43.9253    -1.849710226    34.155178070     0.000067605     1.273197174     1.000000000     322.758581622       0.000000008       5.343545996       0.000000250       0.010269783       0.000000311       0.000000000       0.000000000    2059.344371583    2242.821239279       0.010014805
    1   36    45.1985    -1.849679112    34.156600952     0.000069776     1.273197174     1.000000000     322.338027382       0.000000009       5.411178151       0.000000437       0.010313329       0.000000338       0.000000000       0.000000000    2059.445265013    2244.757527814       0.023415568
    1   37    46.4717    -1.849649310    34.157474518     0.000071547     1.273197174     1.000000000     321.967888655       0.000000009       5.471740819       0.000000807       0.010347196       0.000000365       0.000000000       0.000000000    2059.525881431    2246.510933151       0.055755013
    1   38    47.7449    -1.849626780    34.157936096     0.000072645     1.273197174     1.000000000     321.664048760       0.000000009       5.521291761       0.000001545       0.010372063       0.000000395       0.000000000       0.000000000    2059.587379519    2247.971362531       0.133483039
    1   39    49.0181    -1.849614143    34.158157349     0.000073077     1.273197174     1.000000000     321.458436177       0.000000010       5.553357481       0.000003029       0.010388335       0.000000427       0.000000000       0.000000000    2059.630440813    2248.957829657       0.320440570
    1   40    50.0413    -1.849614143    34.158157349     0.000073077     0.136598587     1.000000000     321.430190364       0.000000010       5.555530485       0.000004679       0.010392643       0.000000446       0.000000000       0.000000000    2059.644181529    2249.075156425       0.567292490
    1   41    50.2525    -1.849614143    34.158157349     0.000057384     0.285714286     1.000000000     321.425388226       0.000000010       5.555268487       0.000005683       0.010394092       0.000000453       0.000000000       0.000000000    2059.649009164    2249.089645077       0.739847272
    1   42    50.4667    -1.849614143    34.158157349     0.000024560     0.142857143     1.000000000     321.416078277       0.000000010       5.555100225       0.000008519       0.010396564       0.000000471       0.000000000       0.000000000    2059.658400892    2249.110240501       1.257737898
    1   43    50.5734    -1.849614143    34.158157349     0.000008149     0.070428571     1.000000000     321.404098626       0.000000011       5.555107488       0.000014897       0.010399538       0.000000500       0.000000000       0.000000000    2059.670946037    2249.128658145       2.574006092
    1   44    50.6091    -1.849614143    34.158157349     0.000000057     0.001000000     1.000000000     320.886266324       0.000000031       5.561529004       0.000576419       0.010521989       0.000001989       0.000000000       0.000000000    2060.225694090    2249.703856357     139.644695767
    1   45    50.6101    -1.849614143    34.158157349     0.000000000     0.001000000     1.000000000     311.903196961       0.000000004       5.461274278       0.001424304       0.010723502       0.000537221       0.000000000       0.000000000    2016.433677867    2201.761657429   12960.514123423
    1   46    50.6116    -1.849614143    34.158157349     0.000000000     0.002000000     1.000000000     307.030165698       0.000000000       5.460550744       0.000014307       0.011298375       0.000006163       0.000000000       0.000000000    2005.987602025    2190.150176695   12885.674460380
    1   47    50.6146    -1.849614143    34.158157349     0.000000000     0.004000000     1.000000000     297.492941697       0.000000000       5.465462978       0.000000048       0.012472077       0.000000020       0.000000000       0.000000000    1986.593745017    2168.474815160   11644.935459988
    1   48    50.6206    -1.849614143    34.158157349     0.000000000     0.008000000     1.000000000     279.178919582       0.000000000       5.499115749       0.000000000       0.014976412       0.000000000       0.000000000       0.000000000    1953.314914951    2130.774522761    6564.427792235
    1   49    50.6326    -1.849614143    34.158157349     0.000000000     0.016000000     1.000000000     245.044355552       0.000000000       5.643605249       0.000000000       0.021151703       0.000000000       0.000000000       0.000000000    1905.406366541    2074.445427789    1638.995051660
    1   50    50.6506    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000     197.833513415       0.000000000       5.972667716       0.000000000       0.038274185       0.000000000       0.000000000       0.000000000    1869.146191059    2026.260241758     251.726944266
    1   51    50.6706    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000     149.399281114       0.000000000       6.313147019       0.000000000       0.084665978       0.000000000       0.000000000       0.000000000    1861.970406131    2007.705058526      32.045600599
    1   52    50.6906    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000     104.225909382       0.000000000       6.485208562       0.000000000       0.201953227       0.000000000       0.000000000       0.000000000    1876.018293116    2012.609033948       4.632902160
    1   53    50.7106    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000      62.335868366       0.000000000       6.345439354       0.000000000       0.500033117       0.000000000       0.000000000       0.000000000    1902.196952130    2032.149100929       1.645509954
    1   54    50.7306    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000      25.632253092       0.000000000       5.625706086       0.000000000       1.260926929       0.000000000       0.000000000       0.000000000    1933.558404825    2060.783994851       1.331358164
    1   55    50.7506    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000       0.000000341       0.000000000       5.091637017       0.000000000       3.487695201       0.000000000       0.000000000       0.000000000    1971.849328512    2095.078456701       1.278182916
    1   56    50.7706    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       4.813478268       0.000000000       9.749757927       0.000000000       0.000000000       0.000000000    2015.393141722    2132.919760066       1.194895481
    1   57    50.7906    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       4.728967671       0.000000000      27.289267002       0.000000000       0.000000000       0.000000000    2062.412711895    2173.008136685       1.067721277
    1   58    50.8106    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       4.712179258       0.000000000      76.463295046       0.000000000       0.000000000       0.000000000    2111.221769104    2214.533785413       0.921929362
    1   59    50.8306    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       4.615314869       0.000000000     214.357374008       0.000000000       0.000000000       0.000000000    2160.322007484    2256.978696206       0.788523138
    1   60    50.8506    -1.849614143    34.158157349     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       0.000000000       0.000000000     600.000000000       0.000000000       0.000000000       0.000000000    2180.000000000    2300.000000000       1.571394583
